N_J = 28;
N_H = 22;
N_D = 1;
y = 6;
a = 1;
b = 1;
D = [
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
[2, 0, 5, 0, 3, 4, 5, 2, 1, 5, 1, 5, 4, 4, 5, 0, 3, 5, 3, 5, 3, 2, 0],
