N_J = 28;
N_H = 22;
N_D = 1;
y = 6;
a = 1;
b = 1;
D = [
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
[0, 5, 1, 2, 5, 1, 3, 5, 2, 0, 0, 0, 5, 2, 1, 2, 0, 3, 5, 5, 2, 1, 0],
