N_J = 28;
N_H = 22;
N_D = 1;
y = 6;
a = 1;
b = 1;
D = [
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0],
[0, 0, 3, 4, 2, 3, 0, 2, 4, 0, 1, 5, 1, 1, 4, 5, 5, 0, 0, 4, 2, 3, 0]
];
M = 30;
I = [
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0],
[0, 6, 4, 0, 4, 3, 3, 6, 1, 2, 5, 1, 6, 5, 0, 2, 4, 3, 6, 6, 4, 4, 0]
];
F = [
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0],
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0]
];
N_P = 8;
n = [2, 2, 3, 2, 1, 1, 3, 1];
p_C = [1, 2, 0, 0, 2, 1, 1, 1];
p_D = [2, 0, 2, 3, 3, 2, 1, 3];
Delta = [
[0, 2],
[0, 3],
[0, 1, 3],
[0, 1],
[0],
[0],
[0, 3, 3],
[0]
];
e_A = [
[1, 0],
[1, 1],
[0, 0, 0],
[1, 1],
[1],
[1],
[1, 0, 0],
[1]
];
e_C = [
[1, 0],
[0, 0],
[0, 0, 0],
[1, 0],
[1],
[0],
[1, 1, 1],
[1]
];
