N_J = 28;
N_H = 22;
N_D = 1;
y = 6;
a = 1;
b = 1;
D = [
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0],
[1, 3, 5, 1, 5, 2, 3, 5, 5, 1, 0, 5, 4, 0, 5, 0, 4, 0, 0, 1, 0, 2, 0]
];
M = 30;
I = [
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
[1, 0, 1, 0, 6, 1, 4, 6, 0, 2, 1, 5, 6, 1, 2, 2, 1, 0, 3, 3, 6, 2, 0],
