N_J = 28;
N_H = 22;
N_D = 1;
y = 6;
a = 1;
b = 1;
D = [
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0],
[2, 1, 2, 1, 2, 1, 2, 0, 5, 0, 2, 2, 3, 5, 4, 5, 2, 3, 5, 1, 2, 1, 0]
];
M = 30;
I = [
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
[4, 6, 5, 6, 0, 6, 0, 1, 2, 0, 1, 5, 1, 5, 3, 6, 3, 1, 5, 1, 1, 0, 0],
[4, 6, 5, 6, 0, 6, 0, 1, 2, 0, 1, 5, 1, 5, 3, 6, 3, 1, 5, 1, 1, 0, 0],
