N_J = 28;
N_H = 22;
N_D = 1;
y = 6;
a = 1;
b = 1;
D = [
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
[2, 3, 0, 4, 4, 4, 0, 0, 1, 5, 0, 4, 2, 3, 2, 4, 1, 2, 4, 5, 3, 5, 0],
